"type","genotype","N","mean","sd","se","gene"
"210","Bmbr","wt",4,4.09026962942802,1.73716699142695,0.868583495713476,"Solyc02g065030.1.1"
"211","Bother","tf2",4,4.25140507990034,2.3684015299819,1.18420076499095,"Solyc02g065030.1.1"
"212","Bother","wt",4,2.12884198381287,1.32495985119155,0.662479925595776,"Solyc02g065030.1.1"
"213","Cmbr","tf2",4,4.49105018405652,5.77348046844071,2.88674023422035,"Solyc02g065030.1.1"
"214","Cmbr","wt",6,4.22323150030764,2.40232953309188,0.980746925015609,"Solyc02g065030.1.1"
"215","Cother","tf2",4,5.13695715271194,1.97303355016567,0.986516775082834,"Solyc02g065030.1.1"
"216","Cother","wt",3,2.50821818747699,0.677059453274239,0.390900457605263,"Solyc02g065030.1.1"
"217","Ambr","tf2",4,8.67595631811682,10.3580598711697,5.17902993558486,"Solyc02g080170.1.1"
"218","Ambr","wt",3,2.61417700600833,1.66235948857423,0.959763698218258,"Solyc02g080170.1.1"
"219","Aother","tf2",4,0.264672936355304,0.428757041987645,0.214378520993822,"Solyc02g080170.1.1"
"220","Aother","wt",5,3.16489859032678,2.88944618914407,1.29219961925077,"Solyc02g080170.1.1"
"221","Bmbr","tf2",3,1.64934528332128,1.4569360788263,0.841162437302441,"Solyc02g080170.1.1"
"222","Bmbr","wt",4,3.21264858052539,2.53611948480338,1.26805974240169,"Solyc02g080170.1.1"
"223","Bother","tf2",4,3.42731833195176,2.93580576319866,1.46790288159933,"Solyc02g080170.1.1"
"224","Bother","wt",4,2.80987355512553,3.82517703732037,1.91258851866019,"Solyc02g080170.1.1"
"225","Cmbr","tf2",4,1.31992309035501,1.41183208232801,0.705916041164007,"Solyc02g080170.1.1"
"226","Cmbr","wt",6,3.7229815046867,2.11784388397724,0.864606145103057,"Solyc02g080170.1.1"
"227","Cother","tf2",4,1.36248192255208,1.41573495693708,0.707867478468538,"Solyc02g080170.1.1"
"228","Cother","wt",3,1.52554566101003,1.3048096036796,0.753332175925626,"Solyc02g080170.1.1"
"229","Ambr","tf2",4,11.2860460589971,16.4719806965925,8.23599034829625,"Solyc02g082210.2.1"
"230","Ambr","wt",3,3.84073976068531,3.34353140185301,1.9303887549038,"Solyc02g082210.2.1"
"231","Aother","tf2",4,0.53353093734785,0.865854324205663,0.432927162102832,"Solyc02g082210.2.1"
"232","Aother","wt",5,2.26996648151902,1.27867463753052,0.571840682124629,"Solyc02g082210.2.1"
"233","Bmbr","tf2",3,1.56444686045879,0.93516419020626,0.539917296952083,"Solyc02g082210.2.1"
"234","Bmbr","wt",4,3.12561527716408,1.55122475312587,0.775612376562935,"Solyc02g082210.2.1"
"235","Bother","tf2",4,2.33323164866529,1.60016314631226,0.800081573156132,"Solyc02g082210.2.1"
"236","Bother","wt",4,2.32355126862993,1.49976904466148,0.749884522330739,"Solyc02g082210.2.1"
"237","Cmbr","tf2",4,3.17363552611485,1.96079776444578,0.980398882222891,"Solyc02g082210.2.1"
"238","Cmbr","wt",6,2.7740702237091,2.26641838065672,0.925261429378981,"Solyc02g082210.2.1"
"239","Cother","tf2",4,1.972200643629,2.30196013593153,1.15098006796576,"Solyc02g082210.2.1"
"240","Cother","wt",3,3.32293176160669,2.1975467411974,1.2687542025871,"Solyc02g082210.2.1"
"241","Ambr","tf2",4,4.71217084219757,0.499027452497405,0.249513726248703,"Solyc02g083660.1.1"
"242","Ambr","wt",3,3.70527304745643,2.56004232854659,1.47804112752321,"Solyc02g083660.1.1"
"243","Aother","tf2",4,30.030958400481,45.3818275769776,22.6909137884888,"Solyc02g083660.1.1"
"244","Aother","wt",5,6.12173707182607,3.00943390185843,1.34585975566957,"Solyc02g083660.1.1"
"245","Bmbr","tf2",3,2.75373614294146,2.04028885168507,1.17796131774497,"Solyc02g083660.1.1"
"246","Bmbr","wt",4,2.94247151985461,2.69320340266953,1.34660170133476,"Solyc02g083660.1.1"
"247","Bother","tf2",4,5.57871398267932,3.40330190040997,1.70165095020498,"Solyc02g083660.1.1"
"248","Bother","wt",4,3.52068331100704,1.47365867692396,0.736829338461979,"Solyc02g083660.1.1"
"249","Cmbr","tf2",4,4.99679072144478,4.35763883085939,2.17881941542969,"Solyc02g083660.1.1"
"250","Cmbr","wt",6,3.8742021011264,6.99859692804252,2.857165231519,"Solyc02g083660.1.1"
"251","Cother","tf2",4,6.32135207838639,3.49113028679763,1.74556514339881,"Solyc02g083660.1.1"
"252","Cother","wt",3,4.8581591295457,2.99071402520985,1.7266895475241,"Solyc02g083660.1.1"
"253","Ambr","tf2",4,38.4649726197728,7.56194073773666,3.78097036886833,"Solyc02g090720.2.1"
"254","Ambr","wt",3,25.2095505935849,6.13626250261124,3.5427728077008,"Solyc02g090720.2.1"
"255","Aother","tf2",4,247.591211935107,383.387885138961,191.69394256948,"Solyc02g090720.2.1"
"256","Aother","wt",5,33.3237781059331,15.2363825512716,6.81391742316698,"Solyc02g090720.2.1"
"257","Bmbr","tf2",3,83.8894727290968,49.8458625692408,28.7785221723402,"Solyc02g090720.2.1"
"258","Bmbr","wt",4,113.992010754589,39.3689047049062,19.6844523524531,"Solyc02g090720.2.1"
"259","Bother","tf2",4,77.5564680990079,32.1035023917082,16.0517511958541,"Solyc02g090720.2.1"
"260","Bother","wt",4,39.2974648702317,20.9509842456902,10.4754921228451,"Solyc02g090720.2.1"
"261","Cmbr","tf2",4,57.2268554012935,29.409152999428,14.704576499714,"Solyc02g090720.2.1"
"262","Cmbr","wt",6,126.81501062699,63.2868698690081,25.8367564328315,"Solyc02g090720.2.1"
"263","Cother","tf2",4,147.656348969713,69.8282464419476,34.9141232209738,"Solyc02g090720.2.1"
"264","Cother","wt",3,66.7732027878179,30.5893365367202,17.6607616838074,"Solyc02g090720.2.1"
"265","Ambr","tf2",4,3.90377271706554,3.92225165401188,1.96112582700594,"Solyc03g006900.1.1"
"266","Ambr","wt",3,13.839678359962,2.2378744967841,1.2920374431309,"Solyc03g006900.1.1"
"267","Aother","tf2",4,69.2862163873492,86.2740852442618,43.1370426221309,"Solyc03g006900.1.1"
