"type","genotype","N","mean","sd","se","gene"
"8916","Cother","wt",3,3.81062799756811,3.19965041662769,1.8473190293527,"Solyc12g088820.1.1"
"8917","Ambr","wt",3,23.2126120809072,27.4135214521718,15.827203989847,"Solyc12g089010.1.1"
"8918","Aother","wt",5,6.11256971756704,4.72832059714681,2.11456925492653,"Solyc12g089010.1.1"
"8919","Bmbr","wt",4,8.03321625239612,3.43096225177564,1.71548112588782,"Solyc12g089010.1.1"
"8920","Bother","wt",4,5.20097792343402,3.9121049593961,1.95605247969805,"Solyc12g089010.1.1"
"8921","Cmbr","wt",6,7.07201810367035,5.11209333289194,2.08700336384485,"Solyc12g089010.1.1"
"8922","Cother","wt",3,3.7148412612837,2.99695153879129,1.73029077766941,"Solyc12g089010.1.1"
"8923","Ambr","wt",3,16.2182495027023,28.0908321485091,16.2182495027023,"Solyc12g094620.1.1"
"8924","Aother","wt",5,96.8516379574861,78.9405397365976,35.3032826063111,"Solyc12g094620.1.1"
"8925","Bmbr","wt",4,2.26915109907022,4.04911127485623,2.02455563742812,"Solyc12g094620.1.1"
"8926","Bother","wt",4,78.7273167050674,52.7797554479285,26.3898777239643,"Solyc12g094620.1.1"
"8927","Cmbr","wt",6,38.1337589085101,85.3307814845631,34.8361456650183,"Solyc12g094620.1.1"
"8928","Cother","wt",3,58.9254838889789,18.9870966499115,10.9622053619558,"Solyc12g094620.1.1"
"8929","Ambr","wt",3,20.2044701577611,12.6600569168575,7.30928726890366,"Solyc12g094630.1.1"
"8930","Aother","wt",5,65.4109670553103,33.0915286460843,14.7989815064052,"Solyc12g094630.1.1"
"8931","Bmbr","wt",4,28.1437323224934,19.0661151934594,9.53305759672968,"Solyc12g094630.1.1"
"8932","Bother","wt",4,33.1112349374158,12.0393923511926,6.01969617559631,"Solyc12g094630.1.1"
"8933","Cmbr","wt",6,39.0510390708771,41.9058940318578,17.1080095988657,"Solyc12g094630.1.1"
"8934","Cother","wt",3,48.2810822296948,22.0553306484145,12.7336510869283,"Solyc12g094630.1.1"
"8935","Ambr","wt",3,14.8830044810584,6.30427562011122,3.63977522631681,"Solyc12g096110.1.1"
"8936","Aother","wt",5,2.79583060478758,3.11581999540038,1.39343706307367,"Solyc12g096110.1.1"
"8937","Bmbr","wt",4,4.73215965728039,3.03059275129803,1.51529637564901,"Solyc12g096110.1.1"
"8938","Bother","wt",4,0.377741227856915,0.492465283044257,0.246232641522128,"Solyc12g096110.1.1"
"8939","Cmbr","wt",6,1.63001631289135,1.8732067521617,0.764733454255381,"Solyc12g096110.1.1"
"8940","Cother","wt",3,5.62808983757331,7.09470121105546,4.09612765402283,"Solyc12g096110.1.1"
"8941","Ambr","wt",3,19.1296382502731,27.3637742689037,15.7984824401957,"Solyc12g096340.1.1"
"8942","Aother","wt",5,6.01093158792043,2.45167947652749,1.09642439371131,"Solyc12g096340.1.1"
"8943","Bmbr","wt",4,5.85578261923992,3.28245605791685,1.64122802895842,"Solyc12g096340.1.1"
"8944","Bother","wt",4,5.96174220419238,3.79540456350257,1.89770228175128,"Solyc12g096340.1.1"
"8945","Cmbr","wt",6,8.8230357803227,6.0262656449339,2.46021264742537,"Solyc12g096340.1.1"
"8946","Cother","wt",3,4.07222850102485,4.83034128111848,2.78879883893151,"Solyc12g096340.1.1"
"8947","Ambr","wt",3,73.6685209085118,72.331620584006,41.7606806150977,"Solyc12g098420.1.1"
"8948","Aother","wt",5,30.4177350472333,9.77266633138756,4.37046924768121,"Solyc12g098420.1.1"
"8949","Bmbr","wt",4,35.1816172075329,5.46471332526893,2.73235666263446,"Solyc12g098420.1.1"
"8950","Bother","wt",4,46.6203754373596,43.5618942204839,21.780947110242,"Solyc12g098420.1.1"
"8951","Cmbr","wt",6,26.4682505564699,7.43431217784825,3.03504523738123,"Solyc12g098420.1.1"
"8952","Cother","wt",3,34.5309578717024,25.0551359390616,14.4655894789999,"Solyc12g098420.1.1"
"8953","Ambr","wt",3,437.18571740099,142.939599487371,82.5262162418909,"Solyc12g098590.1.1"
"8954","Aother","wt",5,92.1707888755635,106.846585092881,47.7832454862797,"Solyc12g098590.1.1"
"8955","Bmbr","wt",4,99.1333954356538,91.2330336950645,45.6165168475322,"Solyc12g098590.1.1"
"8956","Bother","wt",4,83.7187708810318,75.9166142368902,37.9583071184451,"Solyc12g098590.1.1"
"8957","Cmbr","wt",6,71.9188883281482,167.127287622568,68.2294294617757,"Solyc12g098590.1.1"
"8958","Cother","wt",3,206.343532663867,55.3519513853402,31.9574640324972,"Solyc12g098590.1.1"
"8959","Ambr","wt",3,0.106874790792108,0.185112567700225,0.106874790792108,"Solyc12g099200.1.1"
"8960","Aother","wt",5,9.47413281143031,8.57769585725296,3.83606220542719,"Solyc12g099200.1.1"
"8961","Bmbr","wt",4,1.38777878078145e-17,0,0,"Solyc12g099200.1.1"
"8962","Bother","wt",4,8.41949795023452,7.7223241646724,3.8611620823362,"Solyc12g099200.1.1"
"8963","Cmbr","wt",6,0.794451507085257,1.87761452470353,0.766532919860336,"Solyc12g099200.1.1"
"8964","Cother","wt",3,3.19496190982448,3.33469882918395,1.92528926669569,"Solyc12g099200.1.1"
"8965","Ambr","wt",3,10.062815891147,9.86666586802613,5.69652219490898,"Solyc12g099330.1.1"
"8966","Aother","wt",5,2.66786598556907,1.84859747411737,0.826717923032171,"Solyc12g099330.1.1"
"8967","Bmbr","wt",4,4.87053801321037,3.1564221290057,1.57821106450285,"Solyc12g099330.1.1"
"8968","Bother","wt",4,1.88155107665303,2.07067240284089,1.03533620142045,"Solyc12g099330.1.1"
"8969","Cmbr","wt",6,3.51254391116097,2.5998501710346,1.06138438778706,"Solyc12g099330.1.1"
"8970","Cother","wt",3,3.6806077686937,2.54455065758444,1.46909700712302,"Solyc12g099330.1.1"
"8971","Ambr","wt",3,4.04027363476528,3.73030494492247,2.15369256411038,"Solyc12g099780.1.1"
"8972","Aother","wt",5,17.5784669003247,8.75822549703117,3.91679751472672,"Solyc12g099780.1.1"
"8973","Bmbr","wt",4,3.8586782011301,3.41137445755435,1.70568722877717,"Solyc12g099780.1.1"
"8974","Bother","wt",4,9.52227916061797,8.26156553151424,4.13078276575712,"Solyc12g099780.1.1"
"8975","Cmbr","wt",6,8.05579283654055,7.34804771393983,2.99982791746283,"Solyc12g099780.1.1"
"8976","Cother","wt",3,4.45165522084676,2.83168951927851,1.63487670621689,"Solyc12g099780.1.1"
"8977","Ambr","wt",3,1.21320997389602,1.44062881993743,0.831747436993207,"Solyc12g100180.1.1"
"8978","Aother","wt",5,8.2222260806347,11.2944342505221,5.05102455031387,"Solyc12g100180.1.1"
"8979","Bmbr","wt",4,0.958821825278525,1.73246545331914,0.866232726659569,"Solyc12g100180.1.1"
"8980","Bother","wt",4,11.3199782138172,10.2853763626658,5.14268818133291,"Solyc12g100180.1.1"
"8981","Cmbr","wt",6,7.92538504063662,12.6897573156794,5.18057173052741,"Solyc12g100180.1.1"
"8982","Cother","wt",3,7.66341941902622,10.0155545891465,5.78248313812714,"Solyc12g100180.1.1"
"8983","Ambr","wt",3,19.1096422062137,12.2097251813767,7.0492881201992,"Solyc00g050430.2.1"
"8984","Aother","wt",5,65.2392634386194,28.55525823226,12.7702997044788,"Solyc00g050430.2.1"
"8985","Bmbr","wt",4,154.31814599217,82.7257779599753,41.3628889799877,"Solyc00g050430.2.1"
"8986","Bother","wt",4,52.4506888516278,21.5078660065026,10.7539330032513,"Solyc00g050430.2.1"
"8987","Cmbr","wt",6,59.7740977915041,21.6026881242572,8.819260496152,"Solyc00g050430.2.1"
"8988","Cother","wt",3,52.311454588908,8.89702340424043,5.13669885742461,"Solyc00g050430.2.1"
"8989","Ambr","wt",3,19.5619813360632,15.865176510118,9.15976392885757,"Solyc00g125980.1.1"
"8990","Aother","wt",5,9.42224020220939,4.19878276529566,1.87775273719113,"Solyc00g125980.1.1"
"8991","Bmbr","wt",4,3.82907035078533,3.02061366030795,1.51030683015397,"Solyc00g125980.1.1"
"8992","Bother","wt",4,8.82250921532388,6.14581791707737,3.07290895853868,"Solyc00g125980.1.1"
"8993","Cmbr","wt",6,10.7846437194127,13.4923884513177,5.50824451952482,"Solyc00g125980.1.1"
"8994","Cother","wt",3,5.96475335854952,2.31570260457909,1.33697152211686,"Solyc00g125980.1.1"
"8995","Ambr","wt",3,903.945323836323,450.894479715221,260.324049239699,"Solyc01g007330.2.1"
"8996","Aother","wt",5,987.424691289555,557.027049465517,249.110069582207,"Solyc01g007330.2.1"
"8997","Bmbr","wt",4,217.83151065674,75.6469793654236,37.8234896827118,"Solyc01g007330.2.1"
"8998","Bother","wt",4,703.67922193551,295.096881305196,147.548440652598,"Solyc01g007330.2.1"
"8999","Cmbr","wt",6,242.489314862838,131.327203016482,53.6141061228796,"Solyc01g007330.2.1"
"9000","Cother","wt",3,597.606099802973,232.304311637613,134.120956857886,"Solyc01g007330.2.1"
"9001","Ambr","wt",3,18.8645430922068,16.8394296815136,9.72224925962167,"Solyc01g007400.1.1"
"9002","Aother","wt",5,12.3400309624694,8.46513689735876,3.78572430826717,"Solyc01g007400.1.1"
"9003","Bmbr","wt",4,3.45633687479699,2.8566055052537,1.42830275262685,"Solyc01g007400.1.1"
"9004","Bother","wt",4,11.8580464400485,9.35545401663264,4.67772700831632,"Solyc01g007400.1.1"
"9005","Cmbr","wt",6,4.75550280363934,2.46875961158886,1.00786689099738,"Solyc01g007400.1.1"
"9006","Cother","wt",3,11.8287972721418,14.1529704375579,8.17122129195685,"Solyc01g007400.1.1"
"9007","Ambr","wt",3,1603.16060577889,1229.67266997814,709.951847027002,"Solyc01g007710.2.1"
"9008","Aother","wt",5,996.713658409143,1332.15414946189,595.757446941038,"Solyc01g007710.2.1"
"9009","Bmbr","wt",4,150.748258086404,124.137870873259,62.0689354366295,"Solyc01g007710.2.1"
"9010","Bother","wt",4,286.79349623559,216.536681329139,108.268340664569,"Solyc01g007710.2.1"
"9011","Cmbr","wt",6,169.649451135697,132.697991173866,54.1737280447197,"Solyc01g007710.2.1"
"9012","Cother","wt",3,345.032665952485,173.949203151972,100.429619265112,"Solyc01g007710.2.1"
"9013","Ambr","wt",3,42.2672157871979,23.5161060477279,13.5770301569475,"Solyc01g017340.1.1"
"9014","Aother","wt",5,20.300941373952,9.29108745189779,4.15510062546775,"Solyc01g017340.1.1"
"9015","Bmbr","wt",4,10.1172500415145,5.9887481670974,2.9943740835487,"Solyc01g017340.1.1"
"9016","Bother","wt",4,17.7446908439481,14.6442044759137,7.32210223795685,"Solyc01g017340.1.1"
"9017","Cmbr","wt",6,10.7335805692973,5.20114423567112,2.12335824266871,"Solyc01g017340.1.1"
"9018","Cother","wt",3,28.57697364738,32.2764674167829,18.6348271515698,"Solyc01g017340.1.1"
"9019","Ambr","wt",3,38.2096036839322,28.4032086309396,16.3986001489221,"Solyc01g017480.1.1"
"9020","Aother","wt",5,34.9748216378772,23.0576277881357,10.3116846268319,"Solyc01g017480.1.1"
"9021","Bmbr","wt",4,5.21168994438748,5.92228030201525,2.96114015100762,"Solyc01g017480.1.1"
"9022","Bother","wt",4,18.3919768148878,11.6163403612326,5.80817018061629,"Solyc01g017480.1.1"
"9023","Cmbr","wt",6,5.10521484728642,3.9083462280604,1.59557566614655,"Solyc01g017480.1.1"
"9024","Cother","wt",3,10.6590568165425,5.10690834188665,2.948474905915,"Solyc01g017480.1.1"
"9025","Ambr","wt",3,296.795929411742,239.86988121398,138.488940489375,"Solyc01g017490.1.1"
"9026","Aother","wt",5,185.152677379548,221.457321473696,99.0387249860415,"Solyc01g017490.1.1"
"9027","Bmbr","wt",4,25.0701319930268,19.2985788203694,9.64928941018471,"Solyc01g017490.1.1"
"9028","Bother","wt",4,66.191488172059,36.0729111669916,18.0364555834958,"Solyc01g017490.1.1"
"9029","Cmbr","wt",6,40.2453536493472,30.7182839850303,12.5406869228721,"Solyc01g017490.1.1"
"9030","Cother","wt",3,45.8716082907961,12.877979218836,7.43510476861336,"Solyc01g017490.1.1"
"9031","Ambr","wt",3,18.71265055585,16.6830473859569,9.63196189918547,"Solyc01g080500.2.1"
"9032","Aother","wt",5,8.5634624986431,4.25783945650265,1.90416369240414,"Solyc01g080500.2.1"
"9033","Bmbr","wt",4,2.52667823294511,2.62184591542262,1.31092295771131,"Solyc01g080500.2.1"
"9034","Bother","wt",4,6.93822104955376,4.27022031368737,2.13511015684368,"Solyc01g080500.2.1"
"9035","Cmbr","wt",6,3.34084212756161,2.62616722829013,1.07212828142167,"Solyc01g080500.2.1"
"9036","Cother","wt",3,2.10712115486596,1.97654293204018,1.14115759387825,"Solyc01g080500.2.1"
"9037","Ambr","wt",3,17.1764770331545,23.0186570481925,13.2898278431576,"Solyc01g081120.2.1"
"9038","Aother","wt",5,8.60913701252068,10.1624577186554,4.5447892554762,"Solyc01g081120.2.1"
"9039","Bmbr","wt",4,3.87487453397893,1.80021330173384,0.900106650866921,"Solyc01g081120.2.1"
"9040","Bother","wt",4,2.91820721919701,2.1184067170431,1.05920335852155,"Solyc01g081120.2.1"
"9041","Cmbr","wt",6,9.07646862575752,4.71615031449023,1.92536030346125,"Solyc01g081120.2.1"
"9042","Cother","wt",3,3.14382818316735,2.03387720958734,1.1742595544539,"Solyc01g081120.2.1"
"9043","Ambr","wt",3,21.0804745338455,11.2215247303347,6.47875032377676,"Solyc01g081640.2.1"
"9044","Aother","wt",5,7.41807238719619,3.58440602102275,1.60299510439328,"Solyc01g081640.2.1"
"9045","Bmbr","wt",4,63.0487618094972,57.3935494290403,28.6967747145201,"Solyc01g081640.2.1"
"9046","Bother","wt",4,2.90939010534579,2.13778439443171,1.06889219721586,"Solyc01g081640.2.1"
"9047","Cmbr","wt",6,39.9952421885749,20.9489576199777,8.55237613535581,"Solyc01g081640.2.1"
"9048","Cother","wt",3,12.4399052458011,11.6593622811616,6.73153595160801,"Solyc01g081640.2.1"
"9049","Ambr","wt",3,18.7189770372665,12.8307646891073,7.40784544716482,"Solyc01g088310.2.1"
"9050","Aother","wt",5,19.7011310214501,5.99256845387983,2.67995808453922,"Solyc01g088310.2.1"
"9051","Bmbr","wt",4,60.5750040478839,40.9105345183277,20.4552672591638,"Solyc01g088310.2.1"
"9052","Bother","wt",4,36.0192312378679,54.2644821490056,27.1322410745028,"Solyc01g088310.2.1"
"9053","Cmbr","wt",6,24.7759386206295,10.6310900127648,4.34012432347869,"Solyc01g088310.2.1"
"9054","Cother","wt",3,20.7617253927998,4.02698154785394,2.32497888067513,"Solyc01g088310.2.1"
"9055","Ambr","wt",3,138.431536108542,227.612341462278,131.412046614127,"Solyc01g091170.2.1"
"9056","Aother","wt",5,54.8073082358063,56.1428911002473,25.1078641907042,"Solyc01g091170.2.1"
"9057","Bmbr","wt",4,27.3708634417455,28.1547032703289,14.0773516351644,"Solyc01g091170.2.1"
"9058","Bother","wt",4,11.776373845996,10.4571063230392,5.22855316151962,"Solyc01g091170.2.1"
"9059","Cmbr","wt",6,16.1420153148864,33.156643348052,13.5361429643623,"Solyc01g091170.2.1"
"9060","Cother","wt",3,14.5039247280965,8.15496154703477,4.70826924441157,"Solyc01g091170.2.1"
"9061","Ambr","wt",3,66.3194123731117,63.4436517300143,36.6292094046966,"Solyc01g096710.2.1"
"9062","Aother","wt",5,37.6167327670786,19.4452826093286,8.69619475123063,"Solyc01g096710.2.1"
"9063","Bmbr","wt",4,23.1377778732333,11.7299119494906,5.8649559747453,"Solyc01g096710.2.1"
"9064","Bother","wt",4,26.1312422083761,17.0710212774968,8.53551063874841,"Solyc01g096710.2.1"
"9065","Cmbr","wt",6,28.2090590605066,4.48383631026673,1.83051850838619,"Solyc01g096710.2.1"
"9066","Cother","wt",3,28.894986247709,1.46639229682023,0.846621987306756,"Solyc01g096710.2.1"
"9067","Ambr","wt",3,11.3015010486777,2.66134605719211,1.53652886252661,"Solyc01g098610.2.1"
"9068","Aother","wt",5,20.559943582632,5.63800815434601,2.52139389816316,"Solyc01g098610.2.1"
"9069","Bmbr","wt",4,36.1591843788803,37.2604345034838,18.6302172517419,"Solyc01g098610.2.1"
"9070","Bother","wt",4,7.68691237204404,3.01020580805749,1.50510290402875,"Solyc01g098610.2.1"
"9071","Cmbr","wt",6,12.7856357723753,3.58808031079134,1.46482765292761,"Solyc01g098610.2.1"
"9072","Cother","wt",3,8.62347883076214,6.43112918561714,3.71301416650932,"Solyc01g098610.2.1"
"9073","Ambr","wt",3,1.42512302135985,0.505422315532799,0.291805709927305,"Solyc01g098910.2.1"
"9074","Aother","wt",5,2.86495356702318,3.17083816438932,1.41804193624504,"Solyc01g098910.2.1"
"9075","Bmbr","wt",4,13.5652177747726,22.1147563660415,11.0573781830208,"Solyc01g098910.2.1"
"9076","Bother","wt",4,2.59421699507305,2.82710742576616,1.41355371288308,"Solyc01g098910.2.1"
"9077","Cmbr","wt",6,2.34181038994157,2.06137341882937,0.84155217424474,"Solyc01g098910.2.1"
"9078","Cother","wt",3,1.47751512624911,0.926744741699119,0.535056326090056,"Solyc01g098910.2.1"
"9079","Ambr","wt",3,0.756919969537628,0.898410074801605,0.518697298529379,"Solyc02g025080.1.1"
"9080","Aother","wt",5,1.28206450228604,0.850997695120405,0.380577738996973,"Solyc02g025080.1.1"
"9081","Bmbr","wt",4,14.3381493588928,24.8432585128325,12.4216292564163,"Solyc02g025080.1.1"
"9082","Bother","wt",4,1.47898498966057,0.931553911381309,0.465776955690655,"Solyc02g025080.1.1"
"9083","Cmbr","wt",6,2.46449250789166,1.39561750574363,0.569758460861276,"Solyc02g025080.1.1"
"9084","Cother","wt",3,30.0751866642311,48.6859849114907,28.1088664944112,"Solyc02g025080.1.1"
"9085","Ambr","wt",3,61.3477622961043,48.2795943979355,27.874236822014,"Solyc02g043950.1.1"
"9086","Aother","wt",5,34.7279468944372,40.7592542875642,18.2280926598387,"Solyc02g043950.1.1"
"9087","Bmbr","wt",4,10.2565220106417,9.05554289801701,4.5277714490085,"Solyc02g043950.1.1"
"9088","Bother","wt",4,15.0722897776256,9.33658273447707,4.66829136723853,"Solyc02g043950.1.1"
"9089","Cmbr","wt",6,8.59561616563234,5.62647450669622,2.29699859869724,"Solyc02g043950.1.1"
"9090","Cother","wt",3,11.5076244743069,6.60824644001323,3.81527286101302,"Solyc02g043950.1.1"
"9091","Ambr","wt",3,21.7469189567001,12.337667560306,7.12315568711478,"Solyc02g069390.1.1"
"9092","Aother","wt",5,46.4544208049859,69.8791180519191,31.2508916343648,"Solyc02g069390.1.1"
"9093","Bmbr","wt",4,68.5544639806448,40.3476337432876,20.1738168716438,"Solyc02g069390.1.1"
"9094","Bother","wt",4,35.6922416217649,23.1711499231789,11.5855749615895,"Solyc02g069390.1.1"
"9095","Cmbr","wt",6,122.845592560941,35.7639287509888,14.6005627728626,"Solyc02g069390.1.1"
"9096","Cother","wt",3,68.1098766268107,33.9152408245134,19.5809734196638,"Solyc02g069390.1.1"
"9097","Ambr","wt",3,4.57561801831726,3.87941210348156,2.23977962224257,"Solyc02g070630.2.1"
"9098","Aother","wt",5,4.65758850476396,2.60741586443852,1.16607182369918,"Solyc02g070630.2.1"
"9099","Bmbr","wt",4,17.6645058728896,22.6450892749089,11.3225446374544,"Solyc02g070630.2.1"
"9100","Bother","wt",4,2.32355126862993,1.49976904466148,0.749884522330739,"Solyc02g070630.2.1"
"9101","Cmbr","wt",6,8.1654394605153,4.75948422400911,1.94305129794145,"Solyc02g070630.2.1"
"9102","Cother","wt",3,3.6806077686937,2.54455065758444,1.46909700712302,"Solyc02g070630.2.1"
"9103","Ambr","wt",3,14.5252043115344,22.223078008838,12.8305000706247,"Solyc02g071600.2.1"
"9104","Aother","wt",5,1.9471793714816,0.947101088444689,0.423556483065273,"Solyc02g071600.2.1"
"9105","Bmbr","wt",4,3.1279992371036,1.35875480019791,0.679377400098957,"Solyc02g071600.2.1"
"9106","Bother","wt",4,2.619557282036,2.77755091194865,1.38877545597433,"Solyc02g071600.2.1"
"9107","Cmbr","wt",6,3.65888106869912,1.50051161092727,0.612581299982235,"Solyc02g071600.2.1"
"9108","Cother","wt",3,4.59579803449151,1.31333152831145,0.758252311405836,"Solyc02g071600.2.1"
"9109","Ambr","wt",3,9.05317779728867,3.34188826457986,1.92944008915684,"Solyc02g072080.1.1"
"9110","Aother","wt",5,15.0838474146304,6.27692811652356,2.80712759168528,"Solyc02g072080.1.1"
"9111","Bmbr","wt",4,30.8511827690231,37.2124908328957,18.6062454164479,"Solyc02g072080.1.1"
"9112","Bother","wt",4,8.27103254195098,5.64360298549974,2.82180149274987,"Solyc02g072080.1.1"
"9113","Cmbr","wt",6,11.4548817944019,3.80006468056127,1.55136990949124,"Solyc02g072080.1.1"
"9114","Cother","wt",3,23.2806442027859,14.8323490102719,8.56346069379499,"Solyc02g072080.1.1"
"9115","Ambr","wt",3,17.1350407737024,10.2697523843451,5.92924430361244,"Solyc02g084640.2.1"
"9116","Aother","wt",5,26.7753267274317,7.8806957028442,3.52435426031002,"Solyc02g084640.2.1"
"9117","Bmbr","wt",4,119.235059466535,200.626966238441,100.31348311922,"Solyc02g084640.2.1"
"9118","Bother","wt",4,21.9906049006478,7.83710716357278,3.91855358178639,"Solyc02g084640.2.1"
"9119","Cmbr","wt",6,21.554950054756,10.7581106123153,4.39198026609886,"Solyc02g084640.2.1"
"9120","Cother","wt",3,23.3462024287747,5.05219361566593,2.91688534400283,"Solyc02g084640.2.1"
"9121","Ambr","wt",3,7.73401707106522,3.80944555627503,2.19938441737861,"Solyc02g087180.2.1"
"9122","Aother","wt",5,7.06962853543616,3.279925593653,1.46682731770989,"Solyc02g087180.2.1"
"9123","Bmbr","wt",4,28.6211128203053,40.9214759526829,20.4607379763415,"Solyc02g087180.2.1"
"9124","Bother","wt",4,17.0407546050893,25.3420627749047,12.6710313874524,"Solyc02g087180.2.1"
"9125","Cmbr","wt",6,10.5656398072463,2.49989222949908,1.02057672903689,"Solyc02g087180.2.1"
"9126","Cother","wt",3,15.500820216975,1.08922732839924,0.628865691259996,"Solyc02g087180.2.1"
"9127","Ambr","wt",3,11.2778735236662,5.50841544786581,3.18028514163362,"Solyc02g090260.1.1"
"9128","Aother","wt",5,20.7598267734426,5.70891758303168,2.55310555872053,"Solyc02g090260.1.1"
"9129","Bmbr","wt",4,30.1463898596591,42.4105803544393,21.2052901772196,"Solyc02g090260.1.1"
"9130","Bother","wt",4,25.3244783920032,15.6006311215544,7.80031556077722,"Solyc02g090260.1.1"
